dataset_row,source_row_key,tweet_id,dataset_id_raw,tweet_url,language_recorded,original_has_devanagari,text_original,text_translated,text_for_current_parser,audit_class,possible_spatial_meaning_change,possible_toponym_change,possible_spatial_relation_change,severe_inspected,requires_manual_inspection,review_level,review_note,discrepancy_tags,known_original_toponyms,latin_dictionary_mentions_original,latin_dictionary_mentions_parser,unmatched_original_toponyms,possible_mention_count_loss,relation_flags,existing_address,existing_locations,existing_lat,existing_lon,existing_confidence
4804,16642,1101844915909263361,1.10E+18,https://twitter.com/dtptraffic/status/1101844915909263361,en,False,Traffic Alert Obstruction in traffic in the carriageway from Mukarba Chowk towards Rohini due to breakdown of a Truck.,Obstruction in traffic in the carriageway from Mukarba Chowk towards Rohini due to breakdown of a Truck.,Obstruction in traffic in the carriageway from Mukarba Chowk towards Rohini due to breakdown of a Truck.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Mukarba Chowk"", ""Rohini""]","[""Mukarba Chowk"", ""Rohini""]",,,,"Chandni Chowk, Dharampura, Chandni Chowk, Old Delhi, Delhi, Central Delhi, Delhi, 110006, India","Mukarba,  Mukarba Chowk,  Chowk,  Rohini",28.6562654,77.2299093,7
4805,16643,1101804412819791872,1.10E+18,https://twitter.com/dtptraffic/status/1101804412819791872,hi,True,"Traffic Alert शिव बारात का जुलूस जो वनखंडी मंदिर पुरानी दिल्ली रेलवे स्टेशन से आरम्भ हो गया है जो स्यामा प्रसाद मुखर्जी मार्ग,नावल्टी सिनेमा ,पीली कोठी ,नया बाज़ार ,खारी बावली ,फतेहपुरी ,चांदनी चौक से होता हुआ लाल किला जायेगा |जिसके कारण इन मार्गो पर यातायात प्रभावित रहेगा |","Process of Shiva procession, which started from the old Delhi railway station, has been started from the old Delhi railway station, which will be red carved from Saiya Prasad Mukherjee Marg, Nautili Cinema, Yellow Kothi, New Market, Khari Baoli, Fatehpuri, Chandni Chowk. Traffic on the route will be affected.","Process of Shiva procession, which started from the old Delhi railway station, has been started from the old Delhi railway station, which will be red carved from Saiya Prasad Mukherjee Marg, Nautili Cinema, Yellow Kothi, New Market, Khari Baoli, Fatehpuri, Chandni Chowk. Traffic on the route will be affected.",UNRESOLVED_CROSS_LANGUAGE,False,False,False,False,True,automated_screen,,,[],[],"[""old Delhi railway station"", ""old Delhi railway station"", ""Khari Baoli"", ""Chandni Chowk""]",,,,"Shiva Enclave West, West Delhi, Delhi, India","Shiva,  Delhi,  Delhi,  Prasad,  Prasad Mukherjee,  Mukherjee,  Mukherjee Marg,  Marg,  Cinema,  Yellow,  New,  New Market,  Market,  Khari,  Khari Baoli,  Baoli,  Fatehpuri,  Chandni,  Chandni Chowk,  Chowk",28.64097145,77.04471671,9
4806,16649,1101777603403243525,1.10E+18,https://twitter.com/dtptraffic/status/1101777603403243525,en,False,Traffic Alert Traffic is heavy in the carriageway from Loni roundabout towards Ghaziabad due to ongoing work by Delhi Jal Board. Kindly avoid the stretch.,Traffic is heavy in the carriageway from Loni roundabout towards Ghaziabad due to ongoing work by Delhi Jal Board. Kindly avoid the stretch.,Traffic is heavy in the carriageway from Loni roundabout towards Ghaziabad due to ongoing work by Delhi Jal Board. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Loni"", ""Ghaziabad"", ""Delhi Jal Board""]","[""Loni"", ""Ghaziabad"", ""Delhi Jal Board""]",,,,"East Delhi Mall, Kaushambi, Ghaziabad, Uttar Pradesh, 201001, India","Loni,  Ghaziabad,  Delhi,  Delhi Jal,  Delhi Jal Board,  Jal,  Jal Board,  Board",28.64132995,77.3168805,9
4807,16651,1101775649478307840,1.10E+18,https://twitter.com/dtptraffic/status/1101775649478307840,en,False,Traffic Alert Traffic is heavy in the carriageway from Bahadurgarh towards Nangloi due to ongoing construction work by BSES at Mundka metro station. Kindly avoid the stretch. pic.twitter.com/MAp17MG4Qc,Traffic is heavy in the carriageway from Bahadurgarh towards Nangloi due to ongoing construction work by BSES at Mundka metro station. Kindly avoid the stretch. pic.twitter.com/MAp17MG4Qc,Traffic is heavy in the carriageway from Bahadurgarh towards Nangloi due to ongoing construction work by BSES at Mundka metro station. Kindly avoid the stretch. pic.twitter.com/MAp17MG4Qc,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Bahadurgarh"", ""Nangloi"", ""BSES"", ""Mundka""]","[""Bahadurgarh"", ""Nangloi"", ""BSES"", ""Mundka""]",,,,"Nangloi, West Delhi, Delhi, 110041, India","Bahadurgarh,  Nangloi,  BSES,  Mundka",28.6787059,77.0671807,7
4808,16654,1101764591569129473,1.10E+18,https://twitter.com/dtptraffic/status/1101764591569129473,en,False,Traffic Alert Traffic is heavy in the carriageway from Dhaula Kuan towards Gurugram.,Traffic is heavy in the carriageway from Dhaula Kuan towards Gurugram.,Traffic is heavy in the carriageway from Dhaula Kuan towards Gurugram.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Dhaula Kuan"", ""Gurugram""]","[""Dhaula Kuan"", ""Gurugram""]",,,,"Dhaula Kuan Enclave II, Delhi Cantonment, New Delhi, Delhi, India","Dhaula,  Dhaula Kuan,  Kuan,  Gurugram",28.60067635,77.16468537,7
4809,16655,1101703524704968705,1.10E+18,https://twitter.com/dtptraffic/status/1101703524704968705,hi,True,Traffic Alert बाहरी रिंग रोड से परवाना रोड पर NDPL वाले कार्य कर रहे है और बाल भारती स्कूल में बच्चों के पेपर होने के कारण यातायात प्रभावित हैI,is working with NDPL from the outer ring road on Parvana road and traffic is affected due to the children's paper in Bal Bharti School.,is working with NDPL from the outer ring road on Parvana road and traffic is affected due to the children's paper in Bal Bharti School.,UNRESOLVED_CROSS_LANGUAGE,False,False,False,False,True,automated_screen,,,"[{""canonical"": ""Outer Ring Road"", ""surface"": ""बाहरी रिंग रोड""}]","[""NDPL""]","[""NDPL"", ""outer ring road"", ""Bal Bharti School""]",,,,"Bal Bhawan, Chandni Chowk, Delhi, Central Delhi, Delhi, India","Bal,  Bal Bharti,  Bal Bharti School,  Bharti,  Bharti School,  School",28.6327507,77.23712916,9
4810,16658,1101509230496890880,1.10E+18,https://twitter.com/dtptraffic/status/1101509230496890880,en,False,Traffic Alert Obstruction in traffic in the carriageway from Kamla Market towards Paharganj due to breakdown of a DTC bus near Paharganj Chowk. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Kamla Market towards Paharganj due to breakdown of a DTC bus near Paharganj Chowk. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Kamla Market towards Paharganj due to breakdown of a DTC bus near Paharganj Chowk. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Kamla Market"", ""Paharganj"", ""Paharganj""]","[""Kamla Market"", ""Paharganj"", ""Paharganj""]",,,,"Kamla Nehru Ridge, Delhi, Central Delhi, Delhi, India","Kamla,  Kamla Market,  Market,  Paharganj,  DTC,  Paharganj,  Paharganj Chowk,  Chowk",28.68077155,77.21541633,7
4811,16661,1101453118380756992,1.10E+18,https://twitter.com/dtptraffic/status/1101453118380756992,en,False,Traffic Alert Obstruction in traffic on MB road due to ongoing work by DJB on IGNOU Road. Kindly avoid the stretch.,Obstruction in traffic on MB road due to ongoing work by DJB on IGNOU Road. Kindly avoid the stretch.,Obstruction in traffic on MB road due to ongoing work by DJB on IGNOU Road. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""MB road"", ""IGNOU Road""]","[""MB road"", ""IGNOU Road""]",,,,"DJB Flats, Majnu Ka Tila, Delhi, Central Delhi, Delhi, India","MB,  DJB,  IGNOU,  IGNOU Road",28.71378325,77.22979406,9
4812,16663,1101450385078784000,1.10E+18,https://twitter.com/dtptraffic/status/1101450385078784000,hi,True,Traffic Alert भैरों मार्ग पर प्रगति मैदान गेट नंबर-2 के सामने दिल्ली जल बोर्ड का काम चल रहा है जिसके कारण यातायात प्रभावित है I कृपया इस मार्ग के प्रयोग से बचें I,"Bhairon Progress in the way of the Ground No. 2, the work of the Delhi Jal Board is underway, due to which the traffic is affected. Please avoid using this route.","Bhairon Progress in the way of the Ground No. 2, the work of the Delhi Jal Board is underway, due to which the traffic is affected. Please avoid using this route.",UNRESOLVED_CROSS_LANGUAGE,False,False,False,False,True,automated_screen,,,[],[],"[""Delhi Jal Board""]",,,,"Feroz Shah Kotla Ground, Bahadur Shah Zafar Marg, Meena Bazaar, Chandni Chowk, Delhi, Central Delhi, Delhi, 110002, India","Bhairon,  Ground,  No,  Delhi,  Delhi Jal,  Delhi Jal Board,  Jal,  Jal Board,  Board,  Please",28.63753095,77.24293446,9
4813,16665,1101428224616062977,1.10E+18,https://twitter.com/dtptraffic/status/1101428224616062977,en,False,Traffic Alert Traffic is heavy from Nangloi towards Mundka due to over flow of sewer water near Rajdhani Park .Kindly avoid the stretch.,Traffic is heavy from Nangloi towards Mundka due to over flow of sewer water near Rajdhani Park .Kindly avoid the stretch.,Traffic is heavy from Nangloi towards Mundka due to over flow of sewer water near Rajdhani Park .Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Nangloi"", ""Mundka"", ""Rajdhani Park""]","[""Nangloi"", ""Mundka"", ""Rajdhani Park""]",,,,"Nangloi, West Delhi, Delhi, 110041, India","Nangloi,  Mundka,  Rajdhani,  Rajdhani Park,  Park",28.6787059,77.0671807,7
4814,16667,1101411855392628737,1.10E+18,https://twitter.com/dtptraffic/status/1101411855392628737,en,False,Traffic Alert Traffic is heavy on Ashoka Road from Windsor Place to Patel Chowk in both carriageway. Kindly avoid the stretch.,Traffic is heavy on Ashoka Road from Windsor Place to Patel Chowk in both carriageway. Kindly avoid the stretch.,Traffic is heavy on Ashoka Road from Windsor Place to Patel Chowk in both carriageway. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Ashoka Road"", ""Windsor Place"", ""Patel Chowk""]","[""Ashoka Road"", ""Windsor Place"", ""Patel Chowk""]",,,,"Ashoka Road, Connaught Place, New Delhi, Delhi, 110001, India","Ashoka,  Ashoka Road,  Windsor,  Windsor Place,  Patel,  Patel Chowk,  Chowk",28.6202941,77.2180619,9
4815,16674,1101366692158959616,1.10E+18,https://twitter.com/dtptraffic/status/1101366692158959616,en,False,Traffic Alert Mahipalpur underpass (on NH48) has been open for traffic Movement in both carriageway.,Mahipalpur underpass (on NH48) has been open for traffic Movement in both carriageway.,Mahipalpur underpass (on NH48) has been open for traffic Movement in both carriageway.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Mahipalpur"", ""underpass""]","[""Mahipalpur"", ""underpass""]",,,,"Mahipalpur, Rangpuri, New Delhi, Delhi, 110037, India","Mahipalpur,  NH48",28.5444849,77.1256912,7
4816,16675,1101137693948428289,1.10E+18,https://twitter.com/dtptraffic/status/1101137693948428289,hi,True,Traffic Alert भैरों मार्ग पर प्रगति मैदान गेट नंबर-2 के सामने रोड धंस जाने के कारण यातायात प्रभावित है I कृपया इस मार्ग के प्रयोग से बचें I,Bhairon Progress on the Road Traffic Ground No. 2 is affected due to road traffic. Please avoid using this route.,Bhairon Progress on the Road Traffic Ground No. 2 is affected due to road traffic. Please avoid using this route.,SEVERE_SPATIAL_DISCREPANCY,True,True,False,True,True,severe,Pragati Maidan gate 2 becomes Progress/Road Traffic Ground; Bhairon Marg fragmented.,TOPONYM_LOSS;PROPER_NAME_LITERAL_TRANSLATION,[],[],[],,,,"Feroz Shah Kotla Ground, Bahadur Shah Zafar Marg, Meena Bazaar, Chandni Chowk, Delhi, Central Delhi, Delhi, 110002, India","Bhairon,  Ground,  No,  Please",28.63753095,77.24293446,9
4817,16677,1100924634822856705,1.10E+18,https://twitter.com/dtptraffic/status/1100924634822856705,en,False,Traffic Alert Obstruction in traffic on Ring Road in the carriageway from Moti Bagh flyover towards Dhaula Kuan due to ongoing work by IGL. Kindly avoid the stretch .,Obstruction in traffic on Ring Road in the carriageway from Moti Bagh flyover towards Dhaula Kuan due to ongoing work by IGL. Kindly avoid the stretch .,Obstruction in traffic on Ring Road in the carriageway from Moti Bagh flyover towards Dhaula Kuan due to ongoing work by IGL. Kindly avoid the stretch .,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Ring Road"", ""Moti Bagh flyover"", ""Dhaula Kuan"", ""IGL""]","[""Ring Road"", ""Moti Bagh flyover"", ""Dhaula Kuan"", ""IGL""]",,,,"Moti Bagh (West), Delhi, Central Delhi, Delhi, India","Moti,  Moti Bagh,  Bagh,  Dhaula,  Dhaula Kuan,  Kuan,  IGL",28.66783725,77.18180988,10
4818,16680,1100782942127742977,1.10E+18,https://twitter.com/dtptraffic/status/1100782942127742977,en,False,Traffic Alert Obstruction in traffic in the carriageway from Samalka towards Dwarka due to an accident near Dwarka Underpass.,Obstruction in traffic in the carriageway from Samalka towards Dwarka due to an accident near Dwarka Underpass.,Obstruction in traffic in the carriageway from Samalka towards Dwarka due to an accident near Dwarka Underpass.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Dwarka"", ""Dwarka"", ""Underpass""]","[""Dwarka"", ""Dwarka"", ""Underpass""]",,,,"Dwarka, Old Palam Road, Nishat Park, Sector 14, Dwarka, South West Delhi, Delhi, 110078, India","Dwarka,  Dwarka,  Underpass",28.6149318,77.0227861,7
4819,16684,1100726635064627204,1.10E+18,https://twitter.com/dtptraffic/status/1100726635064627204,en,False,Traffic Alert Obstruction in traffic in the carriageway from Tigri towards Khanpur due to ongoing work by BSES. pic.twitter.com/MqkChlVeOc,Obstruction in traffic in the carriageway from Tigri towards Khanpur due to ongoing work by BSES. pic.twitter.com/MqkChlVeOc,Obstruction in traffic in the carriageway from Tigri towards Khanpur due to ongoing work by BSES. pic.twitter.com/MqkChlVeOc,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Tigri"", ""Khanpur"", ""BSES""]","[""Tigri"", ""Khanpur"", ""BSES""]",,,,"Khanpur, Tigri, South Delhi, Delhi, 110062, India","Tigri,  Khanpur,  BSES",28.5127982,77.2323949,7
4820,16686,1100682780382392321,1.10E+18,https://twitter.com/dtptraffic/status/1100682780382392321,hi,True,Traffic Alert शास्त्री पार्क चौक पर PWD के द्वारा फ्लाईओवर निर्माण के लिए कुछ चेकिंग चल रही है जिसके कारण यातायात प्रभावित हैI,Shastri Park Chowk is undergoing some checks for construction of flyovers by PWD due to which the traffic is affected.,Shastri Park Chowk is undergoing some checks for construction of flyovers by PWD due to which the traffic is affected.,UNRESOLVED_CROSS_LANGUAGE,False,False,False,False,True,automated_screen,,,[],"[""PWD""]","[""Shastri Park"", ""PWD""]",,,,"Shastri Park, NH9, Seelampur, North East Delhi, Delhi, 420420, India","Shastri,  Shastri Park,  Shastri Park Chowk,  Park,  Park Chowk,  Chowk,  PWD",28.6684668,77.2505408,7
4821,16689,1100647791880110080,1.10E+18,https://twitter.com/dtptraffic/status/1100647791880110080,hi,True,Traffic Alert अखिल भारतीय यूथ फेडरेशन का जुलूस जो मंडी हाउस से चला था वो जंतर मंतर पहुँच चुका है यातायात अब सामान्य हैI,"All India Youth Federation procession that had gone from Mandi House, Jantar Mantar has reached, traffic is now normal.","All India Youth Federation procession that had gone from Mandi House, Jantar Mantar has reached, traffic is now normal.",UNRESOLVED_CROSS_LANGUAGE,False,False,False,False,True,automated_screen,,,[],[],"[""India"", ""Mandi House"", ""Jantar Mantar""]",,,,"Mandi, Dera, South Delhi, Delhi, India","All,  All India,  India,  India Youth,  Youth,  Federation,  Mandi,  Mandi House,  House,  Jantar,  Jantar Mantar,  Mantar",28.4397525,77.1434049,7
4822,16691,1100641394253799424,1.10E+18,https://twitter.com/dtptraffic/status/1100641394253799424,hi,True,"Traffic Alert अखिल भारतीय यूथ फेडरेशन का जुलूस जो मंडी हाउस से चलकर टॉलस्टॉय मार्ग ,बाराखम्बा रोड होते हुए जंतर मंतर जायेगा जो अभी बाराखम्बा रोड पर चल रहा है जिसके कारण यातायात प्रभावित हैI","All India Youth Federation procession which runs from Mandi House via Tolstoy Marg, Barakhamba Road, will go to Jantar Mantar, which is currently underway on Barakhamba Road due to which traffic is affected.","All India Youth Federation procession which runs from Mandi House via Tolstoy Marg, Barakhamba Road, will go to Jantar Mantar, which is currently underway on Barakhamba Road due to which traffic is affected.",UNRESOLVED_CROSS_LANGUAGE,False,False,False,False,True,automated_screen,,,[],[],"[""India"", ""Mandi House"", ""Tolstoy Marg"", ""Barakhamba Road"", ""Jantar Mantar"", ""Barakhamba Road""]",,,,"Mandi, Dera, South Delhi, Delhi, India","All,  All India,  India,  India Youth,  Youth,  Federation,  Mandi,  Mandi House,  House,  Tolstoy,  Tolstoy Marg,  Marg,  Barakhamba,  Barakhamba Road,  Jantar,  Jantar Mantar,  Mantar,  Barakhamba,  Barakhamba Road",28.4397525,77.1434049,7
